HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_1,Input.video_url_2,Input.video_url_3,Input.video_url_4,Input.video_url_5,Answer.tag3,Answer.vid1tag1,Answer.vid1tag2,Answer.vid1tag3,Answer.vid2tag1,Answer.vid2tag2,Answer.vid2tag3,Answer.vid3tag1,Answer.vid3tag2,Answer.vid3tag3,Answer.vid4tag1,Answer.vid4tag2,Answer.vid4tag3,Answer.vid5tag1,Answer.vid5tag2,Answer.vid5tag3,Approve,Reject
33NKDW9FFXGVFNLH4UNOMTEXKA7XCG,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:20 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:14 PDT 2018,,,3MYYFCXHJ45JKHA5C7M44TYZSEPG4F,AE861G0AY5RGT,Approved,Sun Apr 15 21:17:10 PDT 2018,Sun Apr 15 21:28:47 PDT 2018,Tue Apr 17 21:28:47 PDT 2018,2018-04-18 04:28:48 UTC,,,697,100% (1334/1334),100% (6/6),100% (6/6),https://www.youtube.com/watch?v=PySuLH7NAQg,https://www.youtube.com/watch?v=zmI_uwjTuY0,https://www.youtube.com/watch?v=EY4c2mh15Yk,https://www.youtube.com/watch?v=2G0loI0Jn5M,https://www.youtube.com/watch?v=56D1U2G_ueg,no,3,the man holds up a beer,1:16,3,the people dance on a yacht and the cookie appears,0:15,1,n/a,n/a,3,the phone is shown with a price,0:10,3,A person watches the family on the phone then there are two cameras,0:02,,
3S37Y8CWI8YDVJ3C1ALK1CO2JVL4WI,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:20 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:16 PDT 2018,,,35LDD5557B24QTVU827FOF7SMT9MKG,A1CF6U3GF7DZEJ,Approved,Tue Apr 17 18:04:20 PDT 2018,Tue Apr 17 18:12:29 PDT 2018,Thu Apr 19 18:12:29 PDT 2018,2018-04-20 01:12:48 UTC,,,489,99% (2166/2178),100% (30/30),100% (30/30),https://www.youtube.com/watch?v=Q285dYl2mZI,https://www.youtube.com/watch?v=SpSMGxnpCmo,https://www.youtube.com/watch?v=USggQ0Zv4yw,https://www.youtube.com/watch?v=lDypBPyWiak,https://www.youtube.com/watch?v=SJT2o0W9I00,no,3,The car stops before hitting the dog.,0:49,2,Bill Gates smiles as he concludes the talk.,N/A,1,N/A,N/A,3,The family all gather together in the living room.,0:10,3,The man and a smaller risk figure fight.,0:30,,
3S37Y8CWI8YDVJ3C1ALK1CO2JVL4WI,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:20 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:16 PDT 2018,,,3UOUJI6MTECTN1ZAGNDQ5JWOUGMXUM,AGX171Q54YXPI,Approved,Sun Apr 15 14:15:07 PDT 2018,Sun Apr 15 14:24:56 PDT 2018,Tue Apr 17 14:24:56 PDT 2018,2018-04-17 21:25:48 UTC,,,589,100% (2/2),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=Q285dYl2mZI,https://www.youtube.com/watch?v=SpSMGxnpCmo,https://www.youtube.com/watch?v=USggQ0Zv4yw,https://www.youtube.com/watch?v=lDypBPyWiak,https://www.youtube.com/watch?v=SJT2o0W9I00,N/A,3,The car stops before hitting the dog.,0:49,3,Gates makes his final point.,1:46,1,N/A Video did not load.,N/A Video did not load.,3,The family eats chips together.,0:09,3,The traveler enjoys his vacation with a smaller risk.,0:32,,
3FDWKV9VCN0G753DCE6F5IK5K6UUM3,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:21 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:24 PDT 2018,,,32VNZTT0A82A97JJSIGG3XC6UMIR42,AXE0P7KYOCPR7,Approved,Sun Apr 15 16:14:19 PDT 2018,Sun Apr 15 16:21:42 PDT 2018,Tue Apr 17 16:21:42 PDT 2018,2018-04-17 23:21:48 UTC,,,443,100% (45/45),100% (31/31),100% (31/31),https://www.youtube.com/watch?v=QCsd_reCiSI,https://www.youtube.com/watch?v=rKUNJMrFeUs,https://www.youtube.com/watch?v=xIJORBRpOPM,https://www.youtube.com/watch?v=z1rCMzkbhmc,https://www.youtube.com/watch?v=OB6r2Wi0E98,No.,3,A couple holds hands and smiles as they look at the scenery of Scotland,0:20,3,"A woman in the front seat of a car looks into the backseat at her child, right before another car collides with hers",0:30,3,"Joe Manchin shoots at a copy of a bill he doesn't like, and tells the viewer that the bill is bad for the state",0:21,3,The speed of the runners using the advertised shoes is compared to the speed of a rocket being set off,0:07,3,"One of the characters uses the brand's jingle to wish for a hot tub, which appears in his house",0:22,,
36BTXXLZ2V68NNMQ2GBEEDGLRG64RF,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:19 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:43:46 PDT 2018,,,3DYGAII7PM6WMZQ2DNJ415DWQ62PQ1,A1AFK7CIGJ8R61,Approved,Wed Apr 18 10:15:47 PDT 2018,Wed Apr 18 10:28:32 PDT 2018,Fri Apr 20 10:28:32 PDT 2018,2018-04-20 17:28:48 UTC,,,765,100% (5/5),100% (5/5),100% (5/5),https://www.youtube.com/watch?v=qhbliUq0_r4,https://www.youtube.com/watch?v=bCxiuuJVT-8,https://www.youtube.com/watch?v=azJEx1URHsI,https://www.youtube.com/watch?v=biEjueDCnqM,https://www.youtube.com/watch?v=mh6vHoyBs58,No,3,the screen says to tell Lego to stop partnering with shell,1:26,3,A package of big red gum appears with the slogan text,0:17,3,The screen says DC womens shoes available at DCshoes.com,1:03,3,The screen says When you need care now. with a calendar showing today,0:05,3,A sprite bottle appears with sprite splashing around it,0:48,,
3RQVKZ7ZRKHO2QNOPOUKGHSN6QG27I,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:21 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:32 PDT 2018,,,3U0SRXB7CE3WVFTPANVC26I6M6ZRNQ,A20560K72HEL1C,Approved,Mon Apr 16 15:21:12 PDT 2018,Mon Apr 16 15:36:20 PDT 2018,Wed Apr 18 15:36:20 PDT 2018,2018-04-18 22:36:48 UTC,,,908,100% (17/17),100% (17/17),100% (17/17),https://www.youtube.com/watch?v=qsueDj8nOM8,https://www.youtube.com/watch?v=YydYJoz36UU,https://www.youtube.com/watch?v=MTtCV_XSMi0,https://www.youtube.com/watch?v=2VgiVK_hOhM,https://www.youtube.com/watch?v=0K8lrVjT6fM,No.,1,N/A,N/A,2,The shots of fields faded out and they showed the Publix logo.,N/A,2,"They showed the models, and the Fructis slogan.",N/A,3,"They showed the bullet approaching a guy on  a rooftop, and switched to the game logo.",0:27,3,"They showed a mouse eating cheese, and gave the Nolan Cheese trademark with the slogan ""Seriously strong.""",0:52,,
3CIS7GGG65HIVHB0VGIWSAFWB43UEE,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:19 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:43:51 PDT 2018,,,3LBXNTKX0STV39B7ICIZ9N9AIXPX9D,ALHRKRDJCDCYT,Approved,Mon Apr 16 03:57:08 PDT 2018,Mon Apr 16 04:13:45 PDT 2018,Wed Apr 18 04:13:45 PDT 2018,2018-04-18 11:13:48 UTC,,,997,100% (6/6),100% (6/6),100% (6/6),https://www.youtube.com/watch?v=r5vgDdzJ_So,https://www.youtube.com/watch?v=JuHMQ0QpH44,https://www.youtube.com/watch?v=J3POpdFlxWE,https://www.youtube.com/watch?v=zwY6acYYO3o,https://www.youtube.com/watch?v=nazd-KgCjVI,no i love this hit,2,The two gus high five and then it says grossery gang avaliable now,N/A,1,N/A,N/A,3,Some words come on the screen after a lady yells at a man,0:15,3,The two cholos car starts smoking and burger king logo and says it just taste better,1:02,3,he eats the ice cream and hisgem lights up,0:24,,
3ODOP6T3ASIRJ355NQWDD58DFOQ24Y,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:21 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:19 PDT 2018,,,34YB12FSQZMZO7ZBIBM0QNFZF7IGMN,A17G3ELH11DM2M,Approved,Mon Apr 16 17:03:42 PDT 2018,Mon Apr 16 17:06:21 PDT 2018,Wed Apr 18 17:06:21 PDT 2018,2018-04-19 00:06:48 UTC,,,159,100% (17/17),100% (17/17),100% (17/17),https://www.youtube.com/watch?v=sLys8115YGo,https://www.youtube.com/watch?v=Ta-fub2dbhI,https://www.youtube.com/watch?v=zk5HsBQYUZw,https://www.youtube.com/watch?v=NIB5fvxbWjg,https://www.youtube.com/watch?v=pDISaoGsZZA,N/A,1,N/A,N/A,2,skylanders supercharger is shown with music,N/A,2,a guy is shaking in some clothes in a shoe store,N/A,1,N/A,N/A,1,N/A,N/A,,
3ODOP6T3ASIRJ355NQWDD58DFOQ24Y,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:21 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:19 PDT 2018,,,3NAPMVF0ZXDQOAKHFQZM51O89WJ279,A1BCQU4CUONYIX,Approved,Sun Apr 15 12:14:20 PDT 2018,Sun Apr 15 12:22:50 PDT 2018,Tue Apr 17 12:22:50 PDT 2018,2018-04-17 19:23:48 UTC,,,510,100% (928/932),100% (15/15),100% (15/15),https://www.youtube.com/watch?v=sLys8115YGo,https://www.youtube.com/watch?v=Ta-fub2dbhI,https://www.youtube.com/watch?v=zk5HsBQYUZw,https://www.youtube.com/watch?v=NIB5fvxbWjg,https://www.youtube.com/watch?v=pDISaoGsZZA,no,1,n/a,n/a,3,the car drive through some water,0:50,3,the man went by into regular clothes,0:12,1,N/A,N/A,1,N/A,N/A,,
3DTJ4WT8BDDZHG5A13H492UBDMJEZO,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:24 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:45:07 PDT 2018,,,3ZPPDN2SLWUMX9KQN7S7LYO32XH9EV,A1CF6U3GF7DZEJ,Approved,Tue Apr 17 11:58:32 PDT 2018,Tue Apr 17 12:07:16 PDT 2018,Thu Apr 19 12:07:16 PDT 2018,2018-04-19 19:07:48 UTC,,,524,99% (2166/2178),100% (30/30),100% (30/30),https://www.youtube.com/watch?v=st7eMfykiVE,https://www.youtube.com/watch?v=IvNkGm8mxiM,https://www.youtube.com/watch?v=CTo5DfBtWkY,https://www.youtube.com/watch?v=POGBdDSVybk,https://www.youtube.com/watch?v=fwcYbo7pjto,nog,2,The title of the video game is displayed.,N/A,3,The head of the Statue of Liberty falls onto the street.g,1:38,1,N/A,N/A,3,The father is shocked by his daughter's dancing.,1:03,3,"The father rides down the aisle, happyr.g",0:23,,
3IYI9285WSYUK3GSNQ8NVK6I9CTCJ8,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:23 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:57 PDT 2018,,,3NGI5ARFTU385V6LS8TP045OIUZP1V,A20560K72HEL1C,Approved,Wed Apr 18 08:12:15 PDT 2018,Wed Apr 18 08:18:56 PDT 2018,Fri Apr 20 08:18:56 PDT 2018,2018-04-20 15:19:48 UTC,,,401,100% (17/17),100% (17/17),100% (17/17),https://www.youtube.com/watch?v=TElqNU5ytVo,https://www.youtube.com/watch?v=qRvAXsaHNkY,https://www.youtube.com/watch?v=73wV6KlGm-A,https://www.youtube.com/watch?v=l10LhdDwTZc,https://www.youtube.com/watch?v=t_HrcY8AWhg,No.,3,They show their logo and slogan.,0:22,1,N/A,N/A,3,They show their website address.,N/A,3,They show the Happy Meal logo.,0:13,3,They show the cracker package.,0:27,,
3IYI9285WSYUK3GSNQ8NVK6I9CTCJ8,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:23 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:57 PDT 2018,,,3ZSANO2JCG5W82GLROC4KBET5FYFSS,A34VZ64D9SQW4Q,Approved,Sun Apr 15 22:13:27 PDT 2018,Sun Apr 15 22:29:04 PDT 2018,Tue Apr 17 22:29:04 PDT 2018,2018-04-18 05:29:48 UTC,,,937,50% (1/2),50% (1/2),50% (1/2),https://www.youtube.com/watch?v=TElqNU5ytVo,https://www.youtube.com/watch?v=qRvAXsaHNkY,https://www.youtube.com/watch?v=73wV6KlGm-A,https://www.youtube.com/watch?v=l10LhdDwTZc,https://www.youtube.com/watch?v=t_HrcY8AWhg,Nice,3,Oder the burger.,0.26,1,N/A,N/A,3,It describes the robert camer revolution.,0.53,3,A funny advert and such great toys that came with the meal.,0.16,3,It advert for commerical biscuits.,0.3,,
322ZSN9Z5GIL32ZI65G9ESH3F134TS,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:19 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:43:54 PDT 2018,,,3VP0C6EFSHUXREA56YDEEW2AKQEM6J,AOEEH4KDWSXYJ,Approved,Sun Apr 15 11:23:15 PDT 2018,Sun Apr 15 11:34:36 PDT 2018,Tue Apr 17 11:34:36 PDT 2018,2018-04-17 18:34:48 UTC,,,681,100% (1/1),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=tjgtLSHhTPg,https://www.youtube.com/watch?v=6IweE9qcQZ4,https://www.youtube.com/watch?v=L4mP9pR-mzU,https://www.youtube.com/watch?v=xhH2r3mKFeI,https://www.youtube.com/watch?v=tLzfc7Ba12k,none,3,The commentator stops talking and an apple logo and company name of Apple appear at the end of the video.,0:25,3,The video image freezes with the cupcake and sparks from the sparkler all frozen as if it were just a picture.,0:08,3,"Another hungry Diva lady person is complaining about being replaced by someone else on the team, and she slammed a locker door.",0:22,3,"When the video ended, the still shot went to black screen, and the auto play function began countdown to start next video in autoplay.",0:56,3,"When the video ends with the announcer giving the website address for the company, the screen goes to black and the auto play function begins countdown to start of next video in autoplay.",0:08,,
38O9DZ0A62L5YQ9J6EPSA3SRBFW26J,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:21 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:29 PDT 2018,,,34HJIJKLP6U22E0012LQ4U19G2KV49,A1AFK7CIGJ8R61,Approved,Wed Apr 18 09:54:40 PDT 2018,Wed Apr 18 10:05:48 PDT 2018,Fri Apr 20 10:05:48 PDT 2018,2018-04-20 17:05:49 UTC,,,668,100% (5/5),100% (5/5),100% (5/5),https://www.youtube.com/watch?v=-U3LjDN8ErI,https://www.youtube.com/watch?v=S71Jmw8FXm8,https://www.youtube.com/watch?v=ThIrw_LpuRA,https://www.youtube.com/watch?v=mJ-6clXHMEw,https://www.youtube.com/watch?v=SILvPVVAhBo,no,3,It shows a graphic of the show logo,0:11,3,The people painted as a wolf get up and walk away then the artist info appears,0:15,3,The kids are eating and the narrator says breakfast never tasted this good.,0:28,1,Video not available,NA,3,GoPro links to more videos and a subcribe button,0:24,,
38O9DZ0A62L5YQ9J6EPSA3SRBFW26J,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:21 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:29 PDT 2018,,,3M0BCWMB8WUZ22LE6R09YAQTWTHWBJ,AXE0P7KYOCPR7,Approved,Sun Apr 15 17:24:49 PDT 2018,Sun Apr 15 17:30:33 PDT 2018,Tue Apr 17 17:30:33 PDT 2018,2018-04-18 00:30:49 UTC,,,344,100% (45/45),100% (31/31),100% (31/31),https://www.youtube.com/watch?v=-U3LjDN8ErI,https://www.youtube.com/watch?v=S71Jmw8FXm8,https://www.youtube.com/watch?v=ThIrw_LpuRA,https://www.youtube.com/watch?v=mJ-6clXHMEw,https://www.youtube.com/watch?v=SILvPVVAhBo,No.,3,The woman yells that her boyfriend has lost.,0:13,3,The final person comprising the wolf walks offscreen,0:20,3,The woman ruffles her son's hair as he eats nutella,0:18,1,N/A,N/A,3,"The owl investigates the camera up close, still appearing to dance",0:18,,
3MJ9GGZYO346LSLMWR64Q8UD7YMA2H,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:24 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:45:05 PDT 2018,,,3RSDURM96BK1YASYVJKNKFHUAYGEYM,AH56J7I291XL7,Approved,Sun Apr 15 11:29:48 PDT 2018,Sun Apr 15 11:36:01 PDT 2018,Tue Apr 17 11:36:01 PDT 2018,2018-04-17 18:36:48 UTC,,,373,100% (9/9),100% (9/9),100% (9/9),https://www.youtube.com/watch?v=ub_a2t0ZfTs,https://www.youtube.com/watch?v=xQkcQF8G-GM,https://www.youtube.com/watch?v=pEoZbXB78NI,https://www.youtube.com/watch?v=t06p60TPtjA,https://www.youtube.com/watch?v=LJP1DphOWPs,na,1,"""This Is Your Brain ..."" This video is no longer available due to a copyright claim by John Roseluis.",na,2,heal don't conceal,na,3,The phone rings and is answered,0:11,2,proactive stories pops up with a watch more shop option,na,3,Did that rhino just order a drink?,0:35,,
3G3AJKPCXLQHKOYCGB38M99IU3L4YH,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:21 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:24 PDT 2018,,,3D4CH1LGEBRKHNGHT2IVL19FE5JG9P,AW2L0ANN5JQTK,Approved,Sun Apr 15 15:22:57 PDT 2018,Sun Apr 15 15:28:44 PDT 2018,Tue Apr 17 15:28:44 PDT 2018,2018-04-17 22:28:48 UTC,,,347,100% (1/1),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=udJtfSkRgbA,https://www.youtube.com/watch?v=Nr-44GQ4_kA,https://www.youtube.com/watch?v=eArp24v04tI,https://www.youtube.com/watch?v=5lAf59TrJ4I,https://www.youtube.com/watch?v=XxQyVD2dJYs,Too many links were not working properly,3,The girl is still dancing.,0:15,1,It is not available.,none,1,it is not available,none,2,It is showing previews for the show,None,1,There is no video showing,None,,
31D0ZWOD0AXZPII8H42Q7K1YA020AN,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 09:52:06 PDT 2018,,,3PJUZCGDJ7E5O8AZA467TOSHRXM985,AXE0P7KYOCPR7,Approved,Wed Apr 18 16:17:56 PDT 2018,Wed Apr 18 16:27:08 PDT 2018,Fri Apr 20 16:27:08 PDT 2018,2018-04-20 23:27:48 UTC,,,552,100% (45/45),100% (31/31),100% (31/31),https://www.youtube.com/watch?v=V_gGAPOZbFA,https://www.youtube.com/watch?v=JhmEARapxK4,https://www.youtube.com/watch?v=IT_MbDpfOBE,https://www.youtube.com/watch?v=c19HRM0x-lA,https://www.youtube.com/watch?v=cvjQ_AduY0A,No,3,A man rinses his phone in the sink while brushing his teeth,0:25,3,The man cries while on his knees and clutching his phone in front of the house,0:09,3,A man smirks after attacking his friend in the game,0:08,3,"The man repeats that everybody loves his vodka, even though he had to threaten a man to say he liked it",1:06,3,All of the players are shown fighting for the throne in the game,0:16,,
31D0ZWOD0AXZPII8H42Q7K1YA020AN,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 09:52:06 PDT 2018,,,3R6BYFZZP8A44J2KLYIRJJVLL3XXFY,A20560K72HEL1C,Approved,Wed Apr 18 09:04:42 PDT 2018,Wed Apr 18 09:17:56 PDT 2018,Fri Apr 20 09:17:56 PDT 2018,2018-04-20 16:18:48 UTC,,,794,100% (17/17),100% (17/17),100% (17/17),https://www.youtube.com/watch?v=V_gGAPOZbFA,https://www.youtube.com/watch?v=JhmEARapxK4,https://www.youtube.com/watch?v=IT_MbDpfOBE,https://www.youtube.com/watch?v=c19HRM0x-lA,https://www.youtube.com/watch?v=cvjQ_AduY0A,No.,2,They show the Galaxy S5 phone.,N/A,3,They show their logo and slogan.,0:10,2,They showed an ad for the game/app.,N/A,3,They show their logo and slogan over a shot of the vodka and the harbor.,1:10,2,They show an ad for the game/app.,N/A,,
31D0ZWOD0AXZPII8H42Q7K1YA020AN,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 09:52:06 PDT 2018,,,3SITXWYCNW7ER2Q4GWWV0T406YAXB7,A17G3ELH11DM2M,Approved,Mon Apr 16 17:17:44 PDT 2018,Mon Apr 16 17:23:03 PDT 2018,Wed Apr 18 17:23:03 PDT 2018,2018-04-19 00:23:48 UTC,,,319,100% (17/17),100% (17/17),100% (17/17),https://www.youtube.com/watch?v=V_gGAPOZbFA,https://www.youtube.com/watch?v=JhmEARapxK4,https://www.youtube.com/watch?v=IT_MbDpfOBE,https://www.youtube.com/watch?v=c19HRM0x-lA,https://www.youtube.com/watch?v=cvjQ_AduY0A,N/A,3,a kid is washing his samsung phone in the sink,0:43,3,a man is crying on the street,0:15,2,a man is sitting at a restaurant table,N/A,3,a man grabs a bottle of vodka,1:10,3,simulated gameplay is shown on a tablet and phone,0:18,,
3UEBBGULPFMA1VBWQR22AS0WN5IUFW,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:19 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:43:52 PDT 2018,,,34QN5IT0T0PNSEMMA8NE0DROOLI08U,AR72L0JX4D03W,Approved,Mon Apr 16 10:36:34 PDT 2018,Mon Apr 16 10:48:56 PDT 2018,Wed Apr 18 10:48:56 PDT 2018,2018-04-18 17:49:48 UTC,,,742,100% (118/118),100% (2/2),100% (2/2),https://www.youtube.com/watch?v=V8YkHR9sOoA,https://www.youtube.com/watch?v=7t2mi19DcmE,https://www.youtube.com/watch?v=gQPN3UKQM-U,https://www.youtube.com/watch?v=PGkHLhnHEb0,https://www.youtube.com/watch?v=SXy6JElmgHU,Ahh... good memories with that last one.,1,N/A,N/A,3,The screen flashes the title card of the game.,0:56,3,Everyone is dancing around on a boat.,0:47,3,A chair turns and we see a closeup of the Reebok shoes.,1:07,3,A second ad for the Sing It Kitty website is shown.,0:52,,
